id,age,gender,education,pc_choice,pc_result,x,y,pc_choice_image,pc_choice_x,pc_choice_y,dist
57441f8954636a000d7865ba,46.0,Female,Graduate or professional degree,45,5,129.0,450.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_25g6gJvQ2RGfsYm,76,416,62.96824596572466
5c0822f550d77a000164d7ce,43.0,Male,"Some college, no degree",0,0,510.0,76.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,623.7924334263762
5bd6019bfa26d10001b4df57,36.0,Male,Bachelor's degree,225,0,320.0,316.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nyl9yNdzBxJcQ6,671,329,351.2406582387637
5eb2983b6d99fc00082beab8,43.0,Female,"Some college, no degree",135,5,640.0,427.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81yRfJ9Uh0LRul0,328,73,471.86862578476223
5a8ac2d8f49c9a0001f3ab34,35.0,Female,"Some college, no degree",0,1,494.0,212.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,501.2115321897532
60359a9af6080fff1ee6d8fc,23.0,Female,Graduate or professional degree,135,0,349.0,379.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81yRfJ9Uh0LRul0,328,73,306.71974178392884
601017ce4f1db9279c1f2b7c,40.0,Male,Bachelor's degree,180,1,241.0,669.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nFzoPw5PbHHqei,551,130,621.7885492673535
60fecfcc7acc06ed3c706ceb,21.0,Female,"Some college, no degree",270,5,574.0,131.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0AsROWbdHme0fz0,618,550,421.3039282987995
5fa17668d344ba27114bdffe,29.0,Female,Bachelor's degree,90,5,439.0,507.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_0Bf3zUBK1VSxkGy,129,191,442.66917669971104
5e185c397eeb87000d989683,32.0,Female,Bachelor's degree,180,0,539.0,124.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nFzoPw5PbHHqei,551,130,13.416407864998739
5d42cf5669717700013c822f,42.0,Male,High school graduate (includes equivalency),0,1,394.0,390.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_9nLd4JSGVsGPBMq,196,615,299.7148644962408
6156161a29b6bf806d214c64,29.0,Male,"Some college, no degree",135,1,397.0,420.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_81yRfJ9Uh0LRul0,328,73,353.79372521287036
61443f2fdf52708c67cdb465,28.0,Female,"Some college, no degree",90,1,441.0,244.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_ezHeTeoNFs0NGQu,129,191,316.46958779636316
5ea12f2dd32031131be8c1fb,29.0,Male,Bachelor's degree,180,5,277.0,295.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_5nFzoPw5PbHHqei,551,130,319.845275094068
5f3be36bae0be296b88c376f,22.0,Male,High school graduate (includes equivalency),315,0,202.0,272.0,https://hujipsych.au1.qualtrics.com/ControlPanel/Graphic.php?IM=IM_2bBGHjoclwaWVSe,421,674,457.78269954204256
